,UUID,PLAYER,BIRTH_DATE,POS,EXPERIENCE,HEIGHT,WEIGHT,NATIONALITY,COLLEGE
1713,69e6ca19-325d-42d2-a5cd-6fb66ac3aacb,John McCullough,1956-10-05,SG,R,6-4,190,US,Oklahoma
1714,0118f5ea-6f73-4488-beb9-241edebdfac8,John Mengelt,1949-10-16,SG,9,6-2,195,US,Auburn
1715,69e777a1-173f-4b53-9ae2-4f7ac80f0617,John Morton,1967-05-18,SF,2,6-3,180,US,Seton Hall
1716,984446bb-d49c-48a0-9711-03f1237fb0b8,John Olive,1955-03-01,SF,1,6-7,210,US,Villanova
1717,e40e3359-114d-49a0-8948-a1aded099029,John Paxson,1960-09-29,PG,10,6-2,185,US,Notre Dame
1718,18d9a7d6-2613-4066-bbfa-ff6b4d6914be,John Pinone,1961-02-19,SF,R,6-8,230,US,Villanova
1719,7b4aee30-849e-465a-b789-507102266601,John Roche,1949-09-26,SG,7,6-3,170,US,South Carolina
1720,6d6924f1-b78d-4431-8e0d-0290d1936188,John Rudd,1955-08-07,SF,R,6-7,230,US,McNeese State University
1721,2a703b56-6d37-4217-9076-c2116dbf980b,John Salley,1964-05-16,C,10,6-11,230,US,Georgia Tech
1722,5d8d324c-3fe0-4815-ba91-4cfddc0086a3,John Salmons,1979-12-12,SF,12,6-7,210,US,Miami (FL)
1723,74358af0-c557-42fd-b656-79ff8ce15b33,John Schweitz,1960-04-19,SG,1,6-6,210,US,Richmond
1724,5ed54bb6-ab61-4efd-8236-b44b2636e4a4,John Shasky,1964-07-31,C,2,6-11,235,US,Minnesota
1725,7c2cc0ed-2027-4bcc-a76b-69a039bfcdec,John Shumate,1952-04-06,PF,4,6-9,235,US,Notre Dame
1726,fdff765b-7df8-46db-b616-4ebd427f04ad,John Starks,1965-08-10,SG,12,6-3,180,US,Oklahoma State
1727,43fcf069-738e-43cf-a75b-209c5c2ddc46,John Stockton,1962-03-26,PG,18,6-1,170,US,Gonzaga
1728,a25ef412-4bcf-4463-afd3-6f45fd7add4e,John Stroeder,1958-07-24,PF,1,6-10,260,US,Montana
1729,ef0c9ca0-6317-4756-9678-92a6b011079f,John Stroud,1957-10-29,SF,R,6-7,215,US,Ole Miss
1730,eacfd9ed-a516-4f02-9d87-9a93334a53b1,John Thomas,1975-09-08,C,4,6-9,265,US,Minnesota
1731,b30b55e7-5f96-4ae2-b6e8-e2f3d30eb971,John Turner,1967-11-30,SF,R,6-8,245,US,"Georgetown, Phillips University"
1732,299e4ebd-6995-4043-92c6-5c11ded52f91,John Wall,1990-09-06,PG,9,6-3,210,US,Kentucky
1733,5ae208f8-37ba-459f-a61e-0caee017d921,John Wallace,1974-02-09,SF,6,6-8,225,US,Syracuse
1734,7b77395f-6c52-41a4-8f2d-55ec5b4f5740,John Wetzel,1944-10-22,SG,6,6-5,190,US,Virginia Tech
1735,8b37e968-c217-46cf-84ee-832d40afdb18,John Williams,1966-10-26,SF,7,6-8,235,US,LSU
1736,60a9ac3c-a88b-4671-85ff-83ecb3a4ade3,John Williamson,1951-11-10,SG,6,6-2,185,US,New Mexico State
1737,0f24797c-f996-4212-bce4-cfe40cb65621,Johnathan Motley,1995-05-04,PF,2,6-8,230,US,Baylor
1738,10d4ebff-d265-4746-9135-a1213eb6e9e8,Johnathan Williams,1995-05-22,PF,1,6-9,228,US,"Missouri, Gonzaga"
1739,1694e393-6dfe-41aa-a2a4-1c54d1623eb5,Johnny Davis,1955-10-21,SG,9,6-2,170,US,Dayton
1740,63a0f0dd-cfaf-45ef-9a9e-e04ee6231cb0,Johnny Dawkins,1963-09-28,PG,8,6-2,165,US,Duke
1741,9d41ba35-a434-46dc-80ad-5f947874928d,Johnny High,1957-04-25,PG,3,6-3,185,US,Nevada
1742,af6c5123-890c-4286-9b6a-e77455608685,Johnny Moore,1958-03-03,PG,8,6-1,175,US,Texas
1743,64f568d8-744d-405d-99bb-83f6e30307e3,Johnny Neumann,1951-09-11,SG,6,6-6,200,US,Ole Miss
1744,1b64dda9-243d-4ad5-8c59-ff148648a283,Johnny Newman,1963-11-28,SF,15,6-7,190,US,Richmond
1745,1c98f74b-cd62-41e1-ba97-4e5b5328d788,Johnny O'Bryant,1993-06-01,PF,3,6-9,257,US,LSU
1746,4e070181-ebf3-4008-9814-f4989452e8ac,Johnny Rogers,1963-12-30,PF,1,6-10,225,US,"Stanford, University of California, Irvine"
1747,b5b09560-67dc-449c-9e8d-313f98b8a3b1,Johnny Taylor,1974-06-04,SF,2,6-9,220,US,"Indian Hills Community College, Chattanooga"
1748,2e8921c7-2138-49a2-b8db-255cd82451d3,Jon Barry,1969-07-25,SG,13,6-4,195,US,"University of the Pacific, Georgia Tech"
1749,30aacafd-da9f-4853-8ec5-b49ca2a2ead8,Jon Brockman,1987-03-20,PF,2,6-7,255,US,Washington
1750,aa56fa22-39fb-4a72-988b-329bace9103b,Jon Koncak,1963-05-17,C,10,7-0,250,US,SMU
1751,137628ef-4b28-438f-baa0-e5f1e7379332,Jon Leuer,1989-05-14,PF,7,6-10,228,US,Wisconsin
1752,e9ce2874-a50c-4e04-9c7c-023f1b3f3a75,Jon McGlocklin,1943-06-10,SG,10,6-5,205,US,Indiana
1753,fcb8410d-a527-47fa-b0d3-54f7b3c54fb1,Jon Sundvold,1961-07-02,PG,8,6-2,170,US,Missouri
1754,366f63b5-b8c5-47d6-b4c9-4a33386ccaa4,Jonah Bolden,1996-01-02,C,1,6-8,220,AU,UCLA
1755,9bbb8b20-5550-4737-8ee0-2439a042da1b,Jonas Jerebko,1987-03-02,PF,8,6-10,231,SE,
1756,d47a98f4-b3d3-4114-859c-c9ed02220cb4,Jonas Valančiūnas,1992-05-06,C,8,6-11,265,LT,
1757,2d2d3ba1-e2a8-4367-b3dd-db24ce2de477,Jonathan Bender,1981-01-30,SF,7,6-11,202,US,
1758,cb56245d-9fd3-4717-a800-83203dc16b55,Jonathan Gibson,1987-11-08,PG,1,6-2,185,US,New Mexico State
1759,34c07ac5-3bf1-4a7c-ba30-1927e9c8046e,Jonathan Isaac,1997-10-03,PF,2,6-11,230,US,Florida State
1760,a571f4d4-7e33-4c1b-97a1-8e243e98740b,Jonathan Kerner,1974-06-06,C,R,6-11,245,US,"Florida State, East Carolina University"
1761,72494eea-cc03-446e-b86b-235bd73c62a0,Jonathon Simmons,1989-09-14,SF,3,6-6,195,US,Houston
1762,9acd31d0-69e1-4d4e-97a7-3111a136eb3f,Jonny Flynn,1989-02-06,PG,2,6-0,185,US,Syracuse
1763,1c4192b4-369f-41b3-8202-b11e8f9b1f48,Jontay Porter,1999-11-15,PF,R,6-11,240,US,Missouri
1764,445d6e7d-9d14-4828-a267-c480e2e1cc7c,Jordan Adams,1994-07-08,SG,1,6-5,209,US,UCLA
1765,41c0ddd7-59ee-4e91-8843-91a06bbefe2e,Jordan Bell,1995-01-07,C,3,6-8,216,US,Oregon
1766,b2a09425-e056-4cff-a5e3-4aab86a3f1e1,Jordan Bone,1997-11-05,PG,1,6-2,180,US,Tennessee
1767,d58c1b8c-b913-446c-bf85-4b911ba2fb06,Jordan Clarkson,1992-06-07,SG,6,6-4,194,US,"Tulsa, Missouri"
1768,69470673-63fc-4249-8ac2-17419c8c4232,Jordan Crawford,1988-10-23,SG,5,6-4,195,US,"Indiana, Xavier"
1769,81864a53-7ff9-4510-81c6-500ffd1246cb,Jordan Farmar,1986-11-30,PG,9,6-2,180,US,UCLA
1770,7928800d-c2e0-49d2-8141-e297ed0bbb31,Jordan Hamilton,1990-10-06,SF,4,6-7,220,US,Texas
1771,7869d8d9-e672-4a2e-82f4-95860f11a6cf,Jordan Hill,1987-07-27,C,7,6-10,235,US,Arizona
1772,1acb620e-645a-41e5-92c0-c3a7a2cd943a,Jordan Loyd,1993-07-27,PG,R,6-4,210,US,"Furman University, University of Indianapolis"
1773,06a69ad4-7d4a-410f-84e8-fa20be0f77c7,Jordan McLaughlin,1996-04-09,PG,1,5-11,185,US,USC
1774,ab1dc70c-bfad-47bd-9eb3-4b050e2f2a20,Jordan McRae,1991-03-28,SG,3,6-5,179,US,Tennessee
1775,c0ba1633-0b5a-41e5-82aa-4a917f487efb,Jordan Mickey,1994-07-09,PF,2,6-8,235,US,LSU
1776,c00f209e-8628-46a3-a37f-e60f3dbd0190,Jordan Nwora,1998-09-09,SF,R,6-8,225,US,Louisville
1777,22d5dce9-c820-42cc-bcda-9bfddc5acc59,Jordan Poole,1999-06-19,SG,1,6-4,194,US,Michigan
1778,35a67f6d-dfa5-4f2d-9913-cf842324a803,Jordan Sibert,1992-08-01,SG,R,6-4,187,US,"Ohio State, Dayton"
1779,c8d4fb81-8bfd-4c93-b3ab-246614ff0cd3,Jordan Williams,1990-10-11,C,R,6-10,260,US,Maryland
1780,42f98b26-57cf-4c43-904a-63dc617e0d2e,Jorge Garbajosa,1977-12-19,PF,1,6-9,245,ES,
1781,d8521b12-85d1-445d-b227-8f5a220bef83,Jorge Gutiérrez,1988-12-27,PG,2,6-3,191,MX,California
1782,24eeead9-7a4f-443b-9fd4-816e21f221f5,Jose Slaughter,1960-09-09,SG,R,6-5,205,US,University of Portland
1783,89d1b14f-2e72-4b1d-815c-79bff9a2a152,Joseph Forte,1981-03-23,SG,1,6-4,194,US,UNC
1784,2d645bf3-892b-4489-afae-1fd298fc7fba,Josh Akognon,1986-02-10,PG,R,5-11,185,US,"Washington State, Cal State Fullerton"
1785,a1d882a8-62dd-4f06-a4af-6a1a5853fdd2,Josh Boone,1984-11-21,PF,3,6-10,237,US,UConn
1786,b50ce145-8905-457a-a118-8ea3ffe0da8d,Josh Childress,1983-06-20,SF,7,6-8,210,US,Stanford
1787,d6097839-deb2-4e15-bef0-4e939ffcba09,Josh Davis,1980-08-10,PF,3,6-8,235,US,Wyoming
1788,03a6a845-151f-41be-a51c-2527809d6c60,Josh Grant,1967-08-07,PF,R,6-9,223,US,Utah
1789,589101eb-a47d-4fbc-ad95-76f0e2b10fce,Josh Gray,1993-09-09,PG,1,6-0,180,US,LSU
1790,3cdc565f-1455-4157-bc7b-2ce6b2c986c8,Josh Green,2000-11-16,SG,R,6-5,200,AU,Arizona
1791,ba4ef403-8a05-4b09-b24c-8fe940137169,Josh Hall,2000-10-08,SF,R,6-9,190,US,
1792,44055890-31b8-420d-90cc-e11a73a10838,Josh Harrellson,1989-02-12,C,2,6-10,275,US,Kentucky
1793,9328f9fb-244c-44a1-b83d-fba3556d0327,Josh Hart,1995-03-06,SF,3,6-5,215,US,Villanova
1794,908b853c-3e7d-4062-b97b-3df53f42c87f,Josh Howard,1980-04-28,SF,9,6-7,210,US,Wake Forest
1795,0d75126f-2349-487c-90f4-489dc959b1a6,Josh Huestis,1991-12-19,PF,2,6-7,230,US,Stanford
1796,3e38dbaa-0b81-4f03-8daa-595199dacf9a,Josh Jackson,1997-02-10,SG,3,6-8,207,US,Kansas
1797,deeed850-a3f8-41db-bcdc-9d3a6b156dcc,Josh Magette,1989-11-28,PG,1,6-1,160,US,Alabama-Huntsville
1798,0faa7004-9cc0-412b-8136-a838bf3f3788,Josh McRoberts,1987-02-28,PF,10,6-10,240,US,Duke
1799,bbd44e99-86bb-4158-8eaa-3fb7ed874937,Josh Okogie,1998-09-01,SG,2,6-4,213,NG,Georgia Tech
1800,c337e0ae-0637-4ce0-a1d3-0afb477af6de,Josh Powell,1983-01-25,PF,6,6-9,225,US,NC State
1801,4b748452-6e56-46e8-a33a-c5df09b641d4,Josh Reaves,1997-06-04,SF,R,6-4,214,US,Penn State
1802,e316ce0d-7cf4-4591-a0ab-64948260795e,Josh Richardson,1993-09-15,SG,5,6-5,200,US,Tennessee
1803,03c765d2-eda6-4ff0-be62-4597209331a3,Josh Selby,1991-03-27,PG,1,6-2,183,US,Kansas
1804,a4a24144-1549-4a9b-be7d-e3f4349bebc2,Josh Smith,1985-12-05,PF,12,6-9,225,US,
1805,7305a412-345e-45b3-94ae-70a09678e0ac,José Calderón,1981-09-28,PG,13,6-3,200,ES,
1806,47506fbf-03c9-4ea7-b1a8-dd8c72f56b85,José Ortiz,1963-10-25,PF,1,6-10,225,PR,Oregon State
1807,35f95406-2dc3-4c2f-871d-232ad7879e29,João Vianna,1966-11-15,SF,R,6-9,215,BR,
1808,0441a3af-20a7-4e77-93f2-d9101bcefbf6,Jrue Holiday,1990-06-12,PG,11,6-3,205,US,UCLA
1809,866383d0-0a34-430c-9e96-f0dfce4c662d,Juan Carlos Navarro,1980-06-13,SG,R,6-3,170,ES,
1810,618c3a5a-b12e-4e65-abab-c77750d8199b,Juan Dixon,1978-10-09,PG,6,6-3,164,US,Maryland
1811,936ffbf3-ddcc-4102-9257-3db04a48cae7,Juan Toscano-Anderson,1993-04-10,SG,1,6-6,209,US,Marquette
1812,116ef274-fa11-48b9-8f68-f1f9483f1206,Juancho Hernangómez,1995-09-28,PF,4,6-9,214,ES,
1813,b47bb519-93e2-4dd6-a284-72cd3d2c43df,Juaquin Hawkins,1973-07-02,SG,R,6-7,220,US,Cal State Long Beach
1814,e5c2da48-5386-4c0c-af58-d956748828ba,Jud Buechler,1968-06-19,SF,11,6-6,220,US,Arizona
1815,290958f9-04a0-4da6-af0e-6dc7505f6715,Julian Washburn,1991-12-18,SF,R,6-8,210,US,Texas-El Paso
1816,2c4b7aea-750f-4a7f-bebc-4b56efc03371,Julian Wright,1987-05-20,SF,3,6-8,225,US,Kansas
1817,80ef424a-a64f-4fba-a97c-ef99be090ffe,Julius Erving,1950-02-22,SF,15,6-7,210,US,UMass
1818,1057ae9b-44ed-43fc-9203-6a8bcae59268,Julius Hodge,1983-11-18,SG,1,6-7,210,US,NC State
1819,c9ca31eb-fe86-458c-9750-8a612de9ec8f,Julius Nwosu,1971-05-01,C,R,6-10,255,NG,Liberty
1820,78649f13-4016-46cb-942e-42bc71b0174c,Julius Randle,1994-11-29,PF,6,6-8,250,US,Kentucky
1821,c499bf5a-d36c-4b44-90cd-dc41283b4c36,Julyan Stone,1988-12-07,SG,3,6-6,200,US,Texas-El Paso
1822,797d3e0f-830a-4867-91b9-638bff10f90d,Jumaine Jones,1979-02-10,SF,7,6-8,218,US,Georgia
1823,dbfdf981-6b3a-4ff7-8ae6-57fdddb29d43,Junior Bridgeman,1953-09-17,SF,11,6-5,210,US,Louisville
1824,c07439f0-c0d6-43ba-acf1-a886807cc4ca,Junior Burrough,1973-01-18,PF,R,6-8,242,US,Virginia
1825,2919d12b-653f-4666-9842-c52661edde13,Junior Harrington,1980-10-02,PG,2,6-4,180,US,Wingate University
1826,7ca2688a-88c5-4ee8-9dd1-3eec1ae54922,Justin Anderson,1993-11-19,SG,4,6-6,230,US,Virginia
1827,d3e4609b-e8dc-494f-b2e3-dfbab80994c1,Justin Dentmon,1985-09-05,PG,1,5-11,185,US,Washington
1828,9e0d0a64-320c-458b-b000-22b87cc4f21e,Justin Hamilton,1990-04-01,C,2,7-0,260,US,"Iowa State, LSU"
1829,a23a468d-5d97-4c98-a84a-dfaba92ffd9f,Justin Harper,1989-08-30,PF,2,6-10,225,US,Richmond
1830,fb437637-b547-4f0b-864a-e487f8ad277a,Justin Holiday,1989-04-05,SG,7,6-6,180,US,Washington
1831,b36deaab-a7ca-4787-af08-9133a128dd32,Justin Jackson,1995-03-28,SF,3,6-8,220,US,UNC
1832,d647a930-f677-4c17-bb27-3b3bb899d5bc,Justin James,1997-01-24,SF,1,6-7,190,US,Wyoming
1833,18ad8a1e-8c76-47dd-8f1a-7ec2c4584ad6,Justin Patton,1997-06-14,C,3,6-11,241,US,Creighton
1834,b62dee91-f94d-48e1-8202-452c2b6de4d4,Justin Reed,1982-01-16,PF,2,6-8,240,US,Ole Miss
1835,a17691d3-be9d-45cc-a225-9eb4217ac8ed,Justin Robinson,1997-10-12,PG,1,6-1,195,US,Virginia Tech
1836,ba1b013a-a292-4021-8ac3-463f83626df7,Justin Williams,1984-05-12,C,1,6-10,225,US,Wyoming
1837,06cd7913-a407-4471-a122-a4e6ab7b4505,Justin Wright-Foreman,1997-10-27,PG,R,6-0,190,US,Hofstra
1838,dfa134f1-b125-4f49-82b0-f897519ee853,Justise Winslow,1996-03-26,SF,5,6-6,222,US,Duke
1839,f252654a-2e30-4c99-8568-971aebd64758,Jusuf Nurkić,1994-08-23,C,6,6-11,290,BA,
1840,d927f39e-37d1-41d6-bc51-d20309f35cf3,Juwan Howard,1973-02-07,PF,18,6-9,240,US,Michigan
1841,f9212b51-03b2-4e31-9f60-e3d6db9514ee,Juwan Morgan,1997-04-17,PF,1,6-7,232,US,Indiana
1842,bbc15729-83e0-4a21-ac33-365eb9b95bd3,Jérôme Moïso,1978-06-15,C,4,6-10,235,FR,UCLA
1843,d637a105-2080-4960-bb60-6bcf27901199,K.J. McDaniels,1993-02-09,SF,2,6-6,205,US,Clemson
1844,37bb9b47-7286-4574-8106-6cf26c996146,KZ Okpala,1999-04-28,PF,1,6-8,215,US,Stanford
1845,279fcac4-e480-48d9-a798-ef506711cf0e,Kadeem Allen,1993-01-15,PG,2,6-1,200,US,Arizona
1846,fada3c9f-60b6-4cdc-b483-d999a62d3031,Kalin Lucas,1989-05-24,PG,1,6-1,195,US,Michigan State
1847,564bb959-bd20-4b76-a7b2-89a214282e28,Kaniel Dickens,1978-07-21,PF,2,6-8,215,US,"Tyler Junior College, Idaho"
1848,6b57826b-4190-4889-b104-60a14ba36708,Kannard Johnson,1965-06-24,SF,R,6-9,220,US,Western Kentucky
1849,3e409aa2-3768-4720-af20-282a1f45d9a9,Kareem Abdul-Jabbar,1947-04-16,C,19,7-2,225,US,UCLA
1850,95588504-45e9-47f1-b3b5-8a898d3d2a6d,Kareem Rush,1980-10-30,SG,6,6-6,215,US,Missouri
1851,9a563dd2-3a02-4aa2-80ce-143c709ff4a0,Karim Mané,2000-05-16,PG,R,6-3,190,SN,Vanier College
1852,47cdcc60-caf0-4aac-8ba7-b2c2dc3f64c2,Karl Malone,1963-07-24,PF,18,6-9,250,US,Louisiana Tech
1853,078acb8f-bcd7-4227-ab69-f04fe45cb952,Karl-Anthony Towns,1995-11-15,C,5,6-11,248,US,Kentucky
1854,058dcc80-6b0f-47e6-84cd-cd1f217f516b,Kasib Powell,1981-03-18,SF,R,6-7,215,US,Texas Tech
1855,4833b76e-583f-4789-accc-f9e61d87e19a,Kawhi Leonard,1991-06-29,SF,9,6-7,225,US,San Diego State
1856,753c0ac5-2cba-4c19-8b44-aa78e9c28052,Kay Felder,1995-03-29,PG,1,5-9,176,US,Oakland
1857,e62d414e-556f-4368-8eff-9da6f0fc4f29,Kebu Stewart,1973-12-19,PF,R,6-8,239,US,"UNLV, Cal State-Bakersfield"
1858,33267016-0821-4373-ace2-59eee5fdb5ac,Kedrick Brown,1981-03-18,SF,3,6-7,222,US,Okaloosa-Walton Community College
1859,5ee44afd-7ad2-49a3-bcd7-69acede46e2d,Keita Bates-Diop,1996-01-23,SF,2,6-8,229,US,Ohio State
1860,3a9e9bf1-6029-4d76-95e3-079744fc8aad,Keith Appling,1992-02-13,PG,R,6-1,185,US,Michigan State
1861,82abbb86-c595-4264-99bf-c36b0d133965,Keith Askins,1967-12-15,SF,8,6-7,197,US,Alabama
1862,2f7be781-ee9f-4a3d-a241-917b64daf020,Keith Benson,1988-08-13,C,R,6-11,240,US,Oakland
1863,8ba51ea6-d67e-47c6-9a6e-c3127ab9da5a,Keith Bogans,1980-05-12,SG,10,6-5,215,US,Kentucky
1864,aeff15b7-d9da-46f7-8786-34d32cb9a9ab,Keith Booth,1974-10-09,SF,1,6-6,226,US,Maryland
1865,f6540515-b339-4e4b-984a-8c4adb719edd,Keith Closs,1976-04-03,C,2,7-3,212,US,Central Connecticut State University
1866,7a343309-bbbf-46a0-99ac-605cf3c6c126,Keith Edmonson,1960-09-28,SG,1,6-5,195,US,Purdue
1867,634115f2-a354-4abb-b359-569025e3aeee,Keith Erickson,1944-04-19,SF,11,6-5,195,US,UCLA
1868,2e56941b-da70-4c4a-9a03-8f66b0290ead,Keith Herron,1956-06-14,SG,2,6-6,195,US,Villanova
1869,f4ae3026-844d-4b27-a5b8-3923f4138f76,Keith Jennings,1968-11-02,PG,2,5-7,160,US,East Tennessee State University
1870,133a9e80-cb96-4749-a59b-521e0aa8001d,Keith Langford,1983-09-15,SG,R,6-4,215,US,Kansas
1871,ebd47dba-509e-4324-b3f3-83bcd89750d4,Keith Lee,1962-12-28,PF,2,6-10,215,US,Memphis
1872,0f3f2127-3e21-4a99-81ec-81f180c0e637,Keith McLeod,1979-11-05,PG,3,6-2,188,US,Bowling Green
1873,fc3a7de1-a6dc-4d22-8da7-2f2171536610,Keith Owens,1969-05-31,SF,R,6-7,225,US,UCLA
1874,7793536b-406c-40f5-a5ec-d90148ccc23d,Keith Smart,1964-09-21,PG,R,6-1,175,US,Indiana
1875,318d2cbf-4bfc-4f3d-a29d-1226644931dc,Keith Smith,1964-03-09,SG,R,6-3,180,US,Loyola Marymount
1876,26f032b6-1a3f-42d4-8226-86feadf08081,Keith Starr,1954-03-14,SG,R,6-6,190,US,Pitt
1877,4f3e378a-f7f8-44d2-84da-484b4e2dfd38,Keith Tower,1970-05-15,C,3,6-11,250,US,Notre Dame
1878,d12c73f4-57b5-4c4b-ac1b-0046d89beb08,Keith Van Horn,1975-10-23,SF,8,6-10,220,US,Utah
1879,3201f58f-d451-4c4c-8aae-8abd3a03771e,Kelan Martin,1995-08-03,SF,1,6-5,230,US,Butler
1880,88d78fb2-af91-4e90-9cbb-edd4e59138d0,Keldon Johnson,1999-10-11,SF,1,6-5,220,US,Kentucky
1881,330930f6-48a9-4da2-aaf3-4b00fadb3e44,Kelenna Azubuike,1983-12-16,SG,4,6-5,220,GB,Kentucky
1882,8286444b-09f9-41f8-8c82-4bee69732363,Keljin Blevins,1995-11-24,SF,R,6-4,200,US,"Southern Miss, Montana State"
1883,e6a67b34-3642-44aa-82cc-c18148d29922,Kelly McCarty,1975-08-24,SG,R,6-7,200,US,Southern Miss
1884,b68e5fb5-c27c-4810-b392-4ce1d6467982,Kelly Olynyk,1991-04-19,C,7,6-11,240,CA,Gonzaga
1885,39e084a0-c280-4dad-ab23-13f190a974ec,Kelly Oubre Jr.,1995-12-09,SF,5,6-7,203,US,Kansas
1886,e452c9d9-4529-459e-acb4-5a675410c3cd,Kelly Tripucka,1959-02-16,SF,6,6-6,220,US,Notre Dame
1887,a9227598-5295-471a-b0ca-5d686ecdb81f,Kelvin Cato,1974-08-26,C,9,6-11,255,US,"University of South Alabama, Iowa State"
1888,7024ed01-ee6d-4bed-a891-c89fa082a848,Kelvin Ransey,1958-05-03,PG,5,6-1,170,US,Ohio State
1889,d9ee4a6c-c125-4492-a2f6-cf1c31f0ad9c,Kelvin Upshaw,1963-01-24,SG,2,6-2,180,US,Utah
1890,42c67a03-b20f-488d-84a5-c9fd1f153a92,Kemba Walker,1990-05-08,PG,9,6-0,184,US,UConn
1891,30c16048-be8d-4626-86b5-6eeb44454496,Ken Austin,1961-07-15,SF,R,6-9,205,US,Rice University
1892,b421393b-4389-4c9b-9f03-f4580120f6bc,Ken Bannister,1960-04-01,PF,4,6-9,235,US,"Indiana State University, Saint Augustine's College"
1893,3747980c-f3d9-47bb-a622-90ea83df80e8,Ken Charles,1951-07-10,SG,4,6-3,180,TT,Fordham
1894,534f3e12-df2d-46fc-8388-2403a08abd9c,Ken Green,1959-09-19,PF,R,6-8,215,US,University of Texas Rio Grande Valley
1895,7d5ab2ae-3823-44ab-bef6-b7701f8f209f,Ken Johnson,1962-11-07,PF,R,6-8,240,US,"USC, Michigan State"
1896,33b56873-db19-473a-9ada-4ceb268978bf,Ken Johnson,1978-02-01,C,R,6-11,240,US,Ohio State
1897,9f7d2d31-15dc-4a56-8a6b-6c76c6aeb060,Ken Mayfield,1948-05-11,SG,R,6-2,185,US,Tuskegee University
1898,4479cd49-19d9-4865-87e2-708f3a40d0f9,Ken Norman,1964-09-05,SF,9,6-8,215,US,Illinois
1899,8c344639-8e68-4108-a806-10e31bf36adb,Kendall Gill,1968-05-25,SG,14,6-5,195,US,Illinois
1900,57f12e22-7562-4348-a616-08491387e186,Kendall Marshall,1991-08-19,PG,3,6-4,200,US,UNC
1901,a636d539-9941-4f41-95c4-6af86180dee2,Kendrick Nunn,1995-08-03,PG,1,6-2,190,US,"Illinois, Oakland"
1902,958f596f-1311-48b2-b902-99dbc139399e,Kendrick Perkins,1984-11-10,C,13,6-10,270,US,
1903,d9920f78-918c-4b78-8d0d-95fa2bf212bb,Kennard Winchester,1966-09-03,SG,2,6-5,210,US,"James Madison University, Averett University"
1904,5e26a756-e963-44d7-9bb9-8d20d591346f,Kenneth Faried,1989-11-19,C,7,6-8,220,US,Morehead State University
1905,de010fd8-0162-421f-b120-205f4035b254,Kenny Anderson,1970-10-09,PG,13,6-0,168,US,Georgia Tech
1906,01748269-9532-4049-ae6e-1db6f5f32309,Kenny Battle,1964-10-10,SG,3,6-6,210,US,"Northern Illinois, Illinois"
1907,eb66ca45-1f15-493a-88b9-476c2bdbf8b5,Kenny Carr,1955-08-15,PF,9,6-7,220,US,NC State
1908,b445bf89-106a-4504-88d3-a72543e14a5c,Kenny Dennard,1958-10-18,PF,2,6-8,220,US,Duke
1909,79cb9d02-8032-4744-9b10-b5e2eb7023c0,Kenny Fields,1962-02-09,SF,3,6-5,220,US,UCLA
1910,3818e049-6f6f-4cab-ba5f-cb369fece49c,Kenny Gattison,1964-05-23,PF,8,6-8,225,US,Old Dominion
1911,2b0d21a1-fb99-45ac-94db-a6eaab07095d,Kenny Green,1964-10-11,SF,1,6-6,210,US,Wake Forest
1912,513e5651-be02-434b-aa34-e5d6fde2845a,Kenny Higgs,1955-01-31,PG,2,6-0,180,US,LSU
1913,c19134aa-b960-4f89-9f5e-1fe6bc9fb839,Kenny Natt,1958-10-05,SG,2,6-3,185,US,Louisiana-Monroe
1914,7fc13285-a5fd-4b17-aa98-7d05be8f6b59,Kenny Payne,1966-11-25,SF,3,6-8,195,US,Louisville
1915,bbf6861c-886f-4c9d-b673-7f5367bb7180,Kenny Satterfield,1981-04-10,PG,1,6-2,186,US,Cincinnati
1916,562552cb-6cb4-4fe3-aec3-1ac62f6ea21d,Kenny Smith,1965-03-08,PG,9,6-3,170,US,UNC
1917,477b7534-0875-4ad0-96cb-c85becacd60f,Kenny Thomas,1977-07-25,PF,10,6-7,261,US,New Mexico
1918,d01b15c6-84aa-4fc2-a1ad-46075306537e,Kenny Walker,1964-08-18,SF,4,6-8,210,US,Kentucky
1919,f53507ad-520c-47ab-a6d2-368f106d159d,Kenny Williams,1969-06-09,SF,3,6-9,205,US,Barton County Community College
1920,77490428-c6a9-4e98-8002-7343523919c0,Kenrich Williams,1994-12-02,PF,2,6-6,210,US,TCU
1921,00ab48f7-d290-44c5-a53b-6b0c33fe6254,Kent Bazemore,1989-07-01,SF,8,6-4,195,US,Old Dominion
1922,ed7ce752-2700-4b30-b34c-194575180ce1,Kent Benson,1954-12-27,C,10,6-10,235,US,Indiana
1923,7e0b61db-f418-4093-9710-efc092119791,Kentavious Caldwell-Pope,1993-02-18,SG,7,6-5,204,US,Georgia
1924,6754d9af-fcd9-4eaa-9be3-7e706a5d8b5d,Kenton Edelin,1962-05-24,SF,R,6-8,205,DE,Virginia
1925,51a11a60-4fe9-438c-8b88-abb4169ed0c5,Kenyon Martin,1977-12-30,PF,14,6-9,234,US,Cincinnati
1926,8d4de0d5-5761-4397-8c1f-0327237406f8,Kenyon Martin Jr.,2001-01-06,SF,R,6-6,215,US,
1927,8371f520-0e9c-4d42-b027-e999b9def4a4,Keon Clark,1975-04-16,PF,5,6-11,220,US,UNLV
1928,c0a7f2a3-dd16-4bdf-a1d1-8a44048ee2fe,Kermit Washington,1951-09-17,PF,9,6-8,230,US,American University
